division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
welterweight,7827,1999-03-06,International Boxing Organization World welterweight title Thobela overweight and cannot claim vacant title .,8621,472,TKO,"Nasrec Indoor Arena, Johannesburg, Gauteng",Dingaan Thobela,Adrian Walter Daneff,W
super flyweight,19917,1999-01-08,International Boxing Organization World super flyweight title ,22385,4419,MD,Cartagena,Edison Torres,Ilido Julio,W
super bantamweight,15081,1998-12-15,International Boxing Organization World super bantamweight title ,32745,7251,TKO,"Village Green, Durban, KwaZulu-Natal",Michael Alldis,Simon Ramoni,L
middleweight,4013,1998-12-11,International Boxing Organization World middleweight title ,10117,17082,TKO,"Centrum Arena, Prestwick, Scotland",Adrian Dodson,Mpush Makambi,L
light flyweight,6626,1998-11-07,International Boxing Organization World light flyweight title ,453733,16963,TKO,Sabaneta,Jose Sanjuanelo,Osvaldo Guerrero,W
heavyweight,1641,1998-11-06,International Boxing Organization World heavyweight title ,8490,4681,KO,"K.B. Hallen, Copenhagen",Brian Nielsen,Lionel Butler,W
super middleweight,6860,1998-10-16,International Boxing Organization World super middleweight title ,8466,5415,KO,"Aalborg Hallen, Aalborg",Mads Larsen,Peter Venancio,W
super flyweight,18133,1998-09-19,International Boxing Organization World super flyweight title ,453732,19917,KO,Cartagena,Ilido Julio,Pedro Rincon Miranda,W
super lightweight,6021,1998-09-12,International Boxing Organization World super lightweight title ,47710,6644,KO,Barranquilla,Ener Julio,David Ojeda,W
middleweight,4013,1998-09-08,vacant International Boxing Organization World middleweight title ,28192,17082,KO,"York Hall, Bethnal Green, London",Adrian Dodson,Mpush Makambi,L
super bantamweight,14816,1998-08-08,International Boxing Organization World super bantamweight title ,8380,15081,UD,"The Spa, Scarborough, Yorkshire",Simon Ramoni,Patrick Mullings,W
light heavyweight,6598,1998-08-02,International Boxing Organization World light heavyweight title ,8372,907,TKO,"Fleet Center, Boston, Massachusetts",Drake Thadzi,John Scully,W
cruiserweight,8866,1998-05-05,vacant International Boxing Organization World cruiserweight title ,8270,783,KO,"Grand Casino, Biloxi, Mississippi",Robert Daniels,Don Diego Poeder,W
bantamweight,7587,1998-04-03,EBU (European) bantamweight title International Boxing Organization World bantamweight title ,8219,1510,UD,"Holbaek stadionhal, Holbaek",Johnny Bredahl,Alexander Yagupov,W
super bantamweight,7921,1998-03-28,"International Boxing Organization World super bantamweight title Krastev down once in the 1st, 3 times in 2nd and once more in the 3rd.",8211,14816,TKO,"Ice Arena, Hull, Yorkshire",Patrick Mullings,Martin Krastev,W
super middleweight,3803,1998-03-20,International Boxing Organization World super middleweight title ,8195,5415,KO,"Vejlby-Risskov Hallen, Aarhus",Mads Larsen,Bruno Ruben Godoy,W
flyweight,5394,1998-02-13,International Boxing Organization World flyweight title ,28113,7200,KO,"Edmonton, Alberta",Scotty Olson,Luis Abelardo Briones,W
middleweight,7803,1998-01-31,International Boxing Organization World middleweight title ,22964,5216,TKO,Nassau,Tommy Small,Freeman Barr,L
super middleweight,6189,1997-11-14,International Boxing Organization World super middleweight title ,8026,5415,TKO,"K.B. Hallen, Copenhagen",Mads Larsen,Soon Botes,W
bantamweight,7247,1997-10-03,EBU (European) bantamweight title International Boxing Organization World bantamweight title ,7971,1510,KO,"Ostre Gasvaerk, Copenhagen",Johnny Bredahl,Javier Campanario,W
featherweight,1680,1997-09-26,International Boxing Organization World featherweight title ,61687,15495,UD,"Station Casino, Saint Charles, Missouri",Radford Beasley,Benito Rodriguez,W
middleweight,7127,1997-09-20,International Boxing Organization World middleweight title ,24353,7803,PTS,Nassau,Freeman Barr,Jerry Brown,W
flyweight,41398,1997-09-15,International Boxing Organization World flyweight title ,9685,7200,TKO,"Convention Centre, Edmonton, Alberta",Scotty Olson,Jack Russell,W
cruiserweight,1437,1997-06-14,vacant International Boxing Organization World cruiserweight title ,7823,543,UD,"Grand Casino, Biloxi, Mississippi",Steve Little,James Toney,L
bantamweight,7306,1997-06-13,International Boxing Organization World bantamweight title ,7815,1510,KO,"Antvorskovhallen, Slagelse",Johnny Bredahl,Igor Gerasimov,W
light heavyweight,1437,1997-05-14,vacant International Boxing Organization World light heavyweight title Title on the line for Thadzi only as Toney came in overweight,7766,907,MD,"Foxwoods Resort, Mashantucket, Connecticut",Drake Thadzi,James Toney,W
bantamweight,6038,1997-05-02,International Boxing Organization World bantamweight title ,7558,1510,KO,"Randers Hallen, Randers",Johnny Bredahl,Laureano Ramirez,W
super lightweight,1149,1997-04-25,International Boxing Organization World super lightweight title ,16262,6435,TKO,"Civic Center, Springfield, Massachusetts",Israel Cardona,Steve Larrimore,W
cruiserweight,7776,1997-04-18,vacant International Boxing Organization World cruiserweight title ,29125,5744,TKO,"Fiesta Palace, Waukegan, Illinois",Vinson Durham,Booker T Word,L
super welterweight,32089,1997-03-27,International Boxing Organization World super welterweight title Weston down 3 times in 2nd.,24181,19373,KO,"Convention Centre, Edmonton, Alberta",Manny Sobral,Chris Weston,W
super lightweight,19696,1997-02-28,vacant International Boxing Organization World super lightweight title ,24183,6773,SD,"Fiesta Palace, Waukegan, Illinois",Rodney Wilson,Johar Abu Lashin,L
heavyweight,150,1997-01-24,International Boxing Organization World heavyweight title ,7575,4681,SD,"Brondby Hallen, Brondby",Brian Nielsen,Larry Holmes,W
lightweight,1159,1996-12-12,International Boxing Organization World lightweight title ,7510,541,UD,"Coliseum, Vancouver, British Columbia",Louie Espinoza,Tony Pep,L
bantamweight,20736,1996-11-30,EBU (European) bantamweight title International Boxing Organization World bantamweight title ,7484,1510,TKO,"Nova Arena, Wiener Neustadt",Johnny Bredahl,Harald Geier,W
super middleweight,41391,1996-11-27,vacant International Boxing Organization World super middleweight title ,20366,16089,UD,"Ramada Inn, Rosemont, Illinois",Dwight Davison,Eddie White,L
super featherweight,988,1996-10-18,International Boxing Organization World super featherweight title Bredahl retires between rounds 7 &amp; 8.,7401,8257,TKO,"Idraettens hus, Vejle",Jimmi Bredahl,Troy Dorsey,L
super middleweight,6114,1996-10-13,International Boxing Organization World super middleweight title ,54133,6309,TKO,"Station Casino, Saint Louis, Missouri",Paul Carlo,Karl Willis,L
welterweight,4379,1996-07-17,International Boxing Organization World welterweight title ,10016,7109,TKO,"New York, New York",Kevin Lueshing,Nino Cirilo,W
super welterweight,5020,1996-06-26,International Boxing Organization World super welterweight title ,53740,16157,UD,"Warner Center Marriott, Woodland Hills, California",Patrick Goossen,Greg Lonon,W
flyweight,5677,1996-06-22,International Boxing Organization World flyweight title ,27363,7200,PTS,"Prince George, British Columbia",Scotty Olson,Rudy Idanio,D
heavyweight,1094,1996-05-31,International Boxing Organization World heavyweight title ,7174,4681,TKO,"K.B. Hallen, Copenhagen",Brian Nielsen,Mike Hunter,W
super bantamweight,1987,1996-05-21,vacant International Boxing Organization World super bantamweight title ,108266,18506,TKO,"Circus, Kiev",Sergey Devakov,Luis Antonio Guzman,W
super featherweight,10174,1996-04-12,International Boxing Organization World super featherweight title ,16260,6435,TKO,"University of Hartford, West Hartford, Connecticut",Israel Cardona,Mike Cappiello,W
heavyweight,5724,1996-03-29,International Boxing Organization World heavyweight title ,7040,4681,TKO,"Brondby Hallen, Brondby",Brian Nielsen,Phil Jackson,W
lightweight,19696,1996-03-07,vacant International Boxing Organization World lightweight title ,18204,1159,KO,"Convention Centre, Edmonton, Alberta",Tony Pep,Johar Abu Lashin,W
bantamweight,13008,1996-02-16,vacant International Boxing Organization World bantamweight title ,6962,1510,RTD,"Lillebæltshallen, Middelfart",Johnny Bredahl,Efrain Pintor,W
super lightweight,4909,1996-01-18,International Boxing Organization World super lightweight title ,19092,4741,UD,"Cain's Ballroom, Tulsa, Oklahoma",Reggie Strickland,Verdell Smith,L
heavyweight,4681,1996-01-12,vacant International Boxing Organization World heavyweight title ,6912,6632,TKO,"Falconer Centeret, Frederiksberg",Tony LaRosa,Brian Nielsen,L
cruiserweight,41037,1995-11-03,vacant International Boxing Organization World cruiserweight title ,82127,8275,KO,"Magic Millions Complex, Bundall, Gold Coast, Queensland",Ted Cofie,Joseph Polu,W
super lightweight,5441,1995-09-23,International Boxing Organization World super lightweight title ,90024,4389,UD,"Toowoomba Showgrounds, Toowoomba, Queensland",Darrell Hiles,Roberto Granciosa,W
middleweight,556,1995-08-25,vacant International Boxing Organization World middleweight title ,6654,4175,UD,"Civic Center Coliseum, Hartford, Connecticut",Glenwood Brown,Rafael Williams,W
heavyweight,7067,1995-08-08,International Boxing Organization World heavyweight title ,6630,5029,TKO,"Spotlight 29 Casino, Coachella, California",Jimmy Thunder,Ray Anis,W
flyweight,5196,1995-08-05,World Boxing Union (Original 1995-2004) flyweight title International Boxing Organization World flyweight title ,6626,45965,KO,"Channel 7 Studios, Bangkok",Yodchingchai Sasiprabha,Lee Escobido,W
lightweight,6685,1995-07-29,International Boxing Organization World lightweight title ,43667,5639,TKO,"United Center, Chicago, Illinois",Leavander Johnson,Fabian Hector Tejeda,W
super welterweight,6259,1995-07-17,vacant International Boxing Organization World super welterweight title ,94009,5322,UD,"Corbould Park Racecourse, Caloundra, Queensland",Lester Ellis,Eric Alexander,W
welterweight,52943,1995-06-30,International Boxing Organization World welterweight title ,42253,7204,TKO,"Foxborough, Massachusetts",Kip Diggs,Miguel Angel Hernandez,W
lightweight,7626,1995-06-08,International Boxing Organization World lightweight title ,117589,11526,UD,"Metro Convention Centre, Toronto, Ontario",Billy Irwin,Amado Cabato,W
flyweight,3861,1995-04-28,International Boxing Organization World flyweight title ,12881,7200,UD,"Convention Centre, Edmonton, Alberta",Scotty Olson,Jorge Luis Roman,W
super middleweight,4025,1995-04-21,International Boxing Organization World super middleweight title ,89996,7896,TKO,"Crown Casino, Melbourne, Victoria",Rick Thornberry,Rod Carr,W
super bantamweight,6338,1995-04-20,vacant International Boxing Organization World super bantamweight title ,6424,6442,TKO,"Bismarck Hotel, Chicago, Illinois",John Lowey,Juan Camero,W
lightweight,7626,1995-03-10,International Boxing Organization World lightweight title ,124286,5322,UD,"The Arena, Geelong, Victoria",Lester Ellis,Amado Cabato,W
welterweight,8873,1995-02-17,International Boxing Organization World welterweight title ,6295,485,TKO,"Silver Nugget, North Las Vegas, Nevada",Roger Mayweather,Aaron McLaurine,W
lightweight,7626,1994-12-11,vacant International Boxing Organization World lightweight title ,94008,4389,KO,"Toowoomba, Queensland",Darrell Hiles,Amado Cabato,L
flyweight,5742,1994-12-09,International Boxing Organization World flyweight title ,12879,7200,UD,"Convention Centre, Edmonton, Alberta",Scotty Olson,Roger Espanola,W
heavyweight,5029,1994-12-06,International Boxing Organization World heavyweight title ,6186,834,MD,"The Palace, Auburn Hills, Michigan",Tony Tubbs,Jimmy Thunder,L
super lightweight,5322,1994-12-03,"vacant International Boxing Organization World super lightweight title Fight held at Sir Richard Moore Sports centre, Kalgoorlie, It was previously listed as being at the Richmond Services Club in NSW, this is incorrect, please do not alter, Brad",376305,6150,KO,"Kalgoorlie, Western Australia",Al Coquilla,Lester Ellis,L
cruiserweight,3536,1994-11-05,International Boxing Organization World cruiserweight title ,367752,1642,TKO,"Aladdin Hotel & Casino, Las Vegas, Nevada",Adolpho Washington,David Izegwire,W
heavyweight,5106,1994-10-29,vacant International Boxing Organization World heavyweight title Thunder lost 1 point for a low blow in the 10th Round,6104,5029,UD,"Resorts International, Atlantic City, New Jersey",Jimmy Thunder,Richard Mason,W
super featherweight,4903,1994-10-13,International Boxing Organization World super featherweight title ,10600,1188,TKO,"Peppermill Oasis Resort, Mesquite, Nevada",Jeff Mayweather,Mark Smith,W
heavyweight,4655,1994-08-04,vacant International Boxing Organization World heavyweight title ,5926,5135,SD,"Foxwoods Resort, Mashantucket, Connecticut",Danell Nicholson,John Ruiz,W
super featherweight,3643,1994-07-08,"International Boxing Organization World super featherweight title The Las Vegas Review-Journal reported, Castro with a record of 21-9 entering the bout.",83101,1188,RTD,"Silver Nugget, North Las Vegas, Nevada",Jeff Mayweather,Gabriel Castro,W
lightweight,23119,1994-07-02,vacant International Boxing Organization World lightweight title ,56097,5533,TKO,"Harveys Lake Tahoe, Stateline, Nevada",John Avila,Stanley Longstreet,W
super lightweight,5764,1994-05-28,vacant International Boxing Organization World super lightweight title ,27026,485,TKO,"Dixie Convention Center, Saint George, Utah",Roger Mayweather,Eduardo Montes,W
super featherweight,5694,1994-04-21,International Boxing Organization World super featherweight title ,5732,1188,UD,"Silver Nugget, North Las Vegas, Nevada",Jeff Mayweather,John Roby,W
welterweight,1892,1994-03-13,International Boxing Organization World welterweight title ,61703,5869,PTS,"Erie, Pennsylvania",Johnny Bizzarro,Tommy Hanks,W
super middleweight,3805,1993-12-28,International Boxing Organization World super middleweight title ,5529,601,KO,"Ritz Carlton, Aspen, Colorado",Vinny Pazienza,Dan Sherry,W
featherweight,5470,1993-11-30,International Boxing Organization World featherweight title ,5469,3459,UD,"Civic Center, Pensacola, Florida",Derrick Gainer,Julian Flores,W
super lightweight,48498,1993-10-15,International Boxing Organization World super lightweight title Velazquez down in rd 4.,83016,3021,RTD,"Charlotte Memorial Auditorium, Punta Gorda, Florida",Mike Johnson,Gerardo Velasquez,W
